# OECD Entrepreneurship Financing DB, 'Venture capital investments
# (market statistics)', dataflow DSD_VC@DF_VC_INV. Total stage only,
# % of GDP and absolute US$ (millions). Accessed 2026-06-24.
country,stage,unit,year,value
Croatia,Total,"US dollars, exchange rate converted",2010,0.409970292228266
Croatia,Start-up and other early stage,"US dollars, exchange rate converted",2012,8.477885915999332
Croatia,Later stage venture,"US dollars, exchange rate converted",2012,3.863653422251625
Croatia,Total,"US dollars, exchange rate converted",2012,12.341539338250955
Croatia,Total,"US dollars, exchange rate converted",2013,8.621101808196473
Croatia,Start-up and other early stage,"US dollars, exchange rate converted",2013,8.621101808196473
Croatia,Start-up and other early stage,"US dollars, exchange rate converted",2014,0.917536222298369
Croatia,Total,"US dollars, exchange rate converted",2014,0.917536222298369
Croatia,Total,"US dollars, exchange rate converted",2015,1.0985952668802652
Croatia,Start-up and other early stage,"US dollars, exchange rate converted",2015,1.0985952668802652
Croatia,Start-up and other early stage,"US dollars, exchange rate converted",2016,4.574563998302554
Croatia,Total,"US dollars, exchange rate converted",2016,4.574563998302554
Croatia,Total,"US dollars, exchange rate converted",2017,2.9881697710398805
Croatia,Start-up and other early stage,"US dollars, exchange rate converted",2017,2.9881697710398805
Croatia,Start-up and other early stage,"US dollars, exchange rate converted",2018,0.5999736947533273
Croatia,Seed,"US dollars, exchange rate converted",2018,0.3599842168519964
Croatia,Total,"US dollars, exchange rate converted",2018,0.9599579116053236
Croatia,Total,"US dollars, exchange rate converted",2019,4.59177572238297
Croatia,Seed,"US dollars, exchange rate converted",2019,0.8532784419690849
Croatia,Later stage venture,"US dollars, exchange rate converted",2019,0.7395079830398736
Croatia,Start-up and other early stage,"US dollars, exchange rate converted",2019,2.9989892973740107
Croatia,Start-up and other early stage,"US dollars, exchange rate converted",2020,9.030160325387422
Croatia,Later stage venture,"US dollars, exchange rate converted",2020,0.968290182487613
Croatia,Seed,"US dollars, exchange rate converted",2020,3.2405027080114572
Croatia,Total,"US dollars, exchange rate converted",2020,13.238953215886491
Croatia,Total,"US dollars, exchange rate converted",2021,42.37581949943379
Croatia,Seed,"US dollars, exchange rate converted",2021,4.818083890347922
Croatia,Start-up and other early stage,"US dollars, exchange rate converted",2021,10.014522677304546
Croatia,Later stage venture,"US dollars, exchange rate converted",2022,5.025471949285512
Croatia,Total,"US dollars, exchange rate converted",2022,15.891423514171368
Croatia,Later stage venture,"US dollars, exchange rate converted",2023,0.0750400426210141
Croatia,Start-up and other early stage,"US dollars, exchange rate converted",2023,2.308508515790566
Australia,Start-up and other early stage,"US dollars, exchange rate converted",2007,84.51370105160984
Australia,Later stage venture,"US dollars, exchange rate converted",2007,566.4928278409888
Australia,Total,"US dollars, exchange rate converted",2007,680.2934549995921
Australia,Seed,"US dollars, exchange rate converted",2007,29.286926106993505
Austria,Seed,"US dollars, exchange rate converted",2008,7.758235098143807
Czechia,Start-up and other early stage,"US dollars, exchange rate converted",2007,0.6852390195929022
Denmark,Seed,"US dollars, exchange rate converted",2007,5.1248889227549235
Greece,Start-up and other early stage,"US dollars, exchange rate converted",2007,0.4728149235191026
Greece,Total,"US dollars, exchange rate converted",2007,26.0759211942236
Greece,Later stage venture,"US dollars, exchange rate converted",2007,25.603106270704497
Greece,Later stage venture,"US dollars, exchange rate converted",2008,22.81928586350436
Greece,Seed,"US dollars, exchange rate converted",2008,2.206133203263642
Greece,Total,"US dollars, exchange rate converted",2008,48.11627992759412
Greece,Start-up and other early stage,"US dollars, exchange rate converted",2008,23.090860860826115
Hungary,Start-up and other early stage,"US dollars, exchange rate converted",2007,2.8564736722945803
Hungary,Start-up and other early stage,"US dollars, exchange rate converted",2008,2.968793451631883
Italy,Seed,"US dollars, exchange rate converted",2007,4.807636961463802
Italy,Start-up and other early stage,"US dollars, exchange rate converted",2007,89.45835144648474
Italy,Later stage venture,"US dollars, exchange rate converted",2007,82.20476750936447
Italy,Total,"US dollars, exchange rate converted",2007,176.47075591731303
Japan,Total,"US dollars, exchange rate converted",2010,1289.5894417712486
Japan,Later stage venture,"US dollars, exchange rate converted",2010,426.8541052262833
Japan,Seed,"US dollars, exchange rate converted",2010,56.741935437934934
Japan,Start-up and other early stage,"US dollars, exchange rate converted",2010,805.9934011070304
Korea,Total,"US dollars, exchange rate converted",2002,439.6763349386088
Korea,Total,"US dollars, exchange rate converted",2010,527.125884163741
Korea,Total,"US dollars, exchange rate converted",2013,635.443945451183
Korea,Total,"US dollars, exchange rate converted",2014,865.6585995972798
Korea,Total,"US dollars, exchange rate converted",2015,1087.5788328864387
Korea,Total,"US dollars, exchange rate converted",2016,1211.698294447424
Korea,Total,"US dollars, exchange rate converted",2019,2708.4392557648616
Luxembourg,Later stage venture,"US dollars, exchange rate converted",2007,14.096874158869102
Luxembourg,Seed,"US dollars, exchange rate converted",2007,0.2740956078371608
Luxembourg,Start-up and other early stage,"US dollars, exchange rate converted",2007,7.160747754745828
Luxembourg,Total,"US dollars, exchange rate converted",2007,21.53171752145209
Luxembourg,Start-up and other early stage,"US dollars, exchange rate converted",2008,4.485804179969405
New Zealand,Total,"US dollars, exchange rate converted",2015,38.006241391935006
New Zealand,Total,"US dollars, exchange rate converted",2016,66.27103600703086
New Zealand,Total,"US dollars, exchange rate converted",2019,73.91913036317219
New Zealand,Total,"US dollars, exchange rate converted",2021,268.6377139623709
Poland,Seed,"US dollars, exchange rate converted",2007,3.875259637064523
Portugal,Seed,"US dollars, exchange rate converted",2008,1.7649065626109133
Slovenia,Total,"US dollars, exchange rate converted",2007,0.6586517456326977
Slovenia,Start-up and other early stage,"US dollars, exchange rate converted",2007,0.1420637535420005
Slovenia,Seed,"US dollars, exchange rate converted",2007,0.5165879920906972
Slovenia,Start-up and other early stage,"US dollars, exchange rate converted",2008,0.7353777344212139
Slovenia,Total,"US dollars, exchange rate converted",2008,0.7353777344212139
United Kingdom,Seed,"US dollars, exchange rate converted",2008,11.533811462209204
United States,Later stage venture,Percentage of GDP,2006,0.1165618858574408
United States,Start-up and other early stage,Percentage of GDP,2006,0.092280884838519
United States,Seed,"US dollars, exchange rate converted",2006,178.96469500000006
United States,Total,Percentage of GDP,2006,0.210138153561815
United States,Later stage venture,"US dollars, exchange rate converted",2006,16103.704087
United States,Seed,Percentage of GDP,2006,0.0012953828658551
United States,Total,"US dollars, exchange rate converted",2006,29031.81102000001
United States,Start-up and other early stage,"US dollars, exchange rate converted",2006,12749.14223800001
United States,Start-up and other early stage,"US dollars, exchange rate converted",2007,14715.924629000026
United States,Total,"US dollars, exchange rate converted",2007,37402.906320000024
United States,Seed,Percentage of GDP,2007,0.0015586250610395
United States,Later stage venture,"US dollars, exchange rate converted",2007,22461.382746
United States,Total,Percentage of GDP,2007,0.2584103713165222
United States,Start-up and other early stage,Percentage of GDP,2007,0.1016698412447284
United States,Later stage venture,Percentage of GDP,2007,0.1551819050107543
United States,Later stage venture,Percentage of GDP,2008,0.143347993779495
United States,Start-up and other early stage,Percentage of GDP,2008,0.1008646632175711
United States,Seed,"US dollars, exchange rate converted",2008,276.53469979999994
United States,Total,Percentage of GDP,2008,0.2460849473393861
United States,Later stage venture,"US dollars, exchange rate converted",2008,21172.300861
United States,Seed,Percentage of GDP,2008,0.00187229034232
United States,Total,"US dollars, exchange rate converted",2008,36346.40712480001
United States,Start-up and other early stage,"US dollars, exchange rate converted",2008,14897.571564000007
United States,Start-up and other early stage,"US dollars, exchange rate converted",2009,9666.851704399987
United States,Total,"US dollars, exchange rate converted",2009,26592.490722399987
United States,Seed,Percentage of GDP,2009,0.0021860120622456
United States,Later stage venture,"US dollars, exchange rate converted",2009,16609.146727
United States,Total,Percentage of GDP,2009,0.1836743173132158
United States,Seed,"US dollars, exchange rate converted",2009,316.4922909999999
United States,Start-up and other early stage,Percentage of GDP,2009,0.0667689388673224
United States,Later stage venture,Percentage of GDP,2009,0.1147193663836477
United States,Seed,"US dollars, exchange rate converted",2010,462.6258280000003
United States,Later stage venture,"US dollars, exchange rate converted",2010,19129.630274000003
United States,Total,"US dollars, exchange rate converted",2010,30481.141083000024
United States,Start-up and other early stage,"US dollars, exchange rate converted",2010,10888.88498100002
United States,Start-up and other early stage,"US dollars, exchange rate converted",2011,13789.972860399996
United States,Total,"US dollars, exchange rate converted",2011,43759.22585370002
United States,Later stage venture,"US dollars, exchange rate converted",2011,28794.26547700003
United States,Seed,"US dollars, exchange rate converted",2011,1174.9875162999977
United States,Later stage venture,Percentage of GDP,2012,0.1498609607929631
United States,Start-up and other early stage,Percentage of GDP,2012,0.0843783665652146
United States,Seed,"US dollars, exchange rate converted",2012,1602.6552425999982
United States,Total,Percentage of GDP,2012,0.2440994122642038
United States,Later stage venture,"US dollars, exchange rate converted",2012,24358.35560899999
United States,Seed,Percentage of GDP,2012,0.009860084906026
United States,Total,"US dollars, exchange rate converted",2012,39675.845239600014
United States,Start-up and other early stage,"US dollars, exchange rate converted",2012,13714.834388000028
United States,Start-up and other early stage,"US dollars, exchange rate converted",2013,17209.821388952467
United States,Total,"US dollars, exchange rate converted",2013,40145.79330631002
United States,Later stage venture,"US dollars, exchange rate converted",2013,18797.033166055004
United States,Seed,"US dollars, exchange rate converted",2013,4138.93875130255
Romania,Start-up and other early stage,"US dollars, exchange rate converted",2008,7.695845651155511
Russia,Total,"US dollars, exchange rate converted",2007,108.3
Russia,Total,"US dollars, exchange rate converted",2011,272.21000000000004
Russia,Total,"US dollars, exchange rate converted",2012,314.7337498497218
Russia,Total,"US dollars, exchange rate converted",2013,174.91840035654604
Israel,Total,"US dollars, exchange rate converted",2014,2600.7360000000003
Israel,Total,Percentage of GDP,2014,0.8280180813111211
Israel,Seed,"US dollars, exchange rate converted",2014,223.116
Israel,Seed,Percentage of GDP,2014,0.0710353077858775
Israel,Later stage venture,Percentage of GDP,2014,0.2469183427156158
Israel,Start-up and other early stage,Percentage of GDP,2014,0.5100644308096276
Israel,Later stage venture,"US dollars, exchange rate converted",2014,775.55
Israel,Start-up and other early stage,"US dollars, exchange rate converted",2014,1602.0700000000002
Israel,Start-up and other early stage,"US dollars, exchange rate converted",2015,1889.201
Israel,Later stage venture,"US dollars, exchange rate converted",2015,1123.3
Israel,Start-up and other early stage,Percentage of GDP,2015,0.6240669509082674
Israel,Later stage venture,Percentage of GDP,2015,0.371063960878306
Israel,Seed,Percentage of GDP,2015,0.1011614238221067
Israel,Seed,"US dollars, exchange rate converted",2015,306.24
Israel,Total,Percentage of GDP,2015,1.0962923356086802
Israel,Total,"US dollars, exchange rate converted",2015,3318.741
Israel,Total,"US dollars, exchange rate converted",2016,3893.141
Israel,Total,Percentage of GDP,2016,1.2129664887306264
Israel,Seed,"US dollars, exchange rate converted",2016,363.606
Israel,Seed,Percentage of GDP,2016,0.1132869046102846
Israel,Later stage venture,Percentage of GDP,2016,0.391481426716893
Israel,Start-up and other early stage,Percentage of GDP,2016,0.7081981574034486
Israel,Later stage venture,"US dollars, exchange rate converted",2016,1256.5
Israel,Start-up and other early stage,"US dollars, exchange rate converted",2016,2273.035
Israel,Start-up and other early stage,"US dollars, exchange rate converted",2017,2606.199
Israel,Later stage venture,"US dollars, exchange rate converted",2017,1932.2
Israel,Start-up and other early stage,Percentage of GDP,2017,0.729560943491316
Israel,Later stage venture,Percentage of GDP,2017,0.5408864231065703
Israel,Seed,Percentage of GDP,2017,0.1117327128688435
Israel,Seed,"US dollars, exchange rate converted",2017,399.141
Israel,Total,Percentage of GDP,2017,1.3821800794667298
Israel,Total,"US dollars, exchange rate converted",2017,4937.54
Israel,Total,"US dollars, exchange rate converted",2018,6085.319
Israel,Total,Percentage of GDP,2018,1.6220994438909595
Israel,Seed,"US dollars, exchange rate converted",2018,490.677
Israel,Seed,Percentage of GDP,2018,0.1307946040018747
Israel,Later stage venture,Percentage of GDP,2018,0.5246583542182127
Israel,Start-up and other early stage,Percentage of GDP,2018,0.966646485670872
Israel,Later stage venture,"US dollars, exchange rate converted",2018,1968.26
Israel,Start-up and other early stage,"US dollars, exchange rate converted",2018,3626.382
Israel,Start-up and other early stage,"US dollars, exchange rate converted",2019,3704.683
Israel,Later stage venture,"US dollars, exchange rate converted",2019,4522.95
Israel,Start-up and other early stage,Percentage of GDP,2019,0.9269759507423012
Israel,Later stage venture,Percentage of GDP,2019,1.131720548400468
Israel,Seed,Percentage of GDP,2019,0.1646968108790533
Israel,Seed,"US dollars, exchange rate converted",2019,658.215
Israel,Total,Percentage of GDP,2019,2.2233933100218226
Israel,Total,"US dollars, exchange rate converted",2019,8885.848
Israel,Total,"US dollars, exchange rate converted",2020,12938.099
Israel,Total,Percentage of GDP,2020,3.1423697634609535
Israel,Seed,"US dollars, exchange rate converted",2020,700.799
Israel,Seed,Percentage of GDP,2020,0.1702081262373763
Israel,Later stage venture,Percentage of GDP,2020,1.8811570794854888
Israel,Start-up and other early stage,Percentage of GDP,2020,1.0910045577380882
Israel,Later stage venture,"US dollars, exchange rate converted",2020,7745.3
Israel,Start-up and other early stage,"US dollars, exchange rate converted",2020,4492.0
Israel,Start-up and other early stage,"US dollars, exchange rate converted",2021,9115.52
Israel,Later stage venture,"US dollars, exchange rate converted",2021,17416.4
Israel,Start-up and other early stage,Percentage of GDP,2021,1.861411878802702
Israel,Later stage venture,Percentage of GDP,2021,3.5564722414057983
Israel,Seed,Percentage of GDP,2021,0.2686594139632772
Israel,Seed,"US dollars, exchange rate converted",2021,1315.652
Israel,Total,Percentage of GDP,2021,5.686543534171777
Israel,Total,"US dollars, exchange rate converted",2021,27847.572
Israel,Total,"US dollars, exchange rate converted",2022,15273.425
Israel,Total,Percentage of GDP,2022,2.909210246508573
Israel,Seed,"US dollars, exchange rate converted",2022,1693.31
Israel,Seed,Percentage of GDP,2022,0.3225337344122508
Israel,Later stage venture,Percentage of GDP,2022,1.3114319812173008
Israel,Start-up and other early stage,Percentage of GDP,2022,1.2752445308790217
Israel,Later stage venture,"US dollars, exchange rate converted",2022,6885.05
Israel,Start-up and other early stage,"US dollars, exchange rate converted",2022,6695.0650000000005
Israel,Start-up and other early stage,"US dollars, exchange rate converted",2023,2358.2439999999997
Israel,Later stage venture,"US dollars, exchange rate converted",2023,4565.09
Israel,Seed,"US dollars, exchange rate converted",2023,944.895
Israel,Total,"US dollars, exchange rate converted",2023,7868.228999999999
Israel,Total,"US dollars, exchange rate converted",2024,9795.119
Israel,Seed,"US dollars, exchange rate converted",2024,1082.335
Israel,Later stage venture,"US dollars, exchange rate converted",2024,5129.35
Israel,Start-up and other early stage,"US dollars, exchange rate converted",2024,3583.434
Israel,Start-up and other early stage,"US dollars, exchange rate converted",2007,847.0
